z_LCDM,fs8_LCDM_curve,delta_LCDM,f_LCDM,z_GEO_CLASS,fs8_GEO_CLASS_curve,delta_GEO_CLASS,f_GEO_CLASS
0.7577981651376149,0.3184554291190759,1.820360465501559e-05,0.9999035300870673,0.7577981651376149,0.3905263168340945,1.584705731785211e-05,0.6241056035614747
0.7559633027522936,0.3187892368852614,1.82226243836823e-05,0.999906901885879,0.7559633027522936,0.39060397344506376,1.585738757194507e-05,0.6238230548569845
0.7541284403669726,0.31912360827684144,1.8241683960857535e-05,0.9999098483813214,0.7541284403669726,0.390682100242109,1.5867730688447762e-05,0.6235411190327795
0.7522935779816515,0.3194585502562478,1.8260783503874693e-05,0.9999123862535271,0.7522935779816515,0.390760698190568,1.5878086706758282e-05,0.6232597955695383
0.7504587155963303,0.31979406973003677,1.8279923130851175e-05,0.9999145319006857,0.7504587155963303,0.3908397682370361,1.5888455666423895e-05,0.6229790839133784
0.7486238532110092,0.32013017354968915,1.8299102960688385e-05,0.9999163014426813,0.7486238532110092,0.3909193112961607,1.589883760714102e-05,0.6226989834549386
0.7467889908256882,0.32046686851270767,1.8318323113071736e-05,0.9999177107256401,0.7467889908256882,0.39099932826823885,1.5909232568755262e-05,0.6224194935575724
0.7449541284403671,0.32080416136021894,1.8337583708470655e-05,0.9999187753155638,0.7449541284403671,0.3910798200242941,1.591964059126138e-05,0.622140613533702
0.7431192660550461,0.3211420587821546,1.8356884868138565e-05,0.9999195105156105,0.7431192660550461,0.39116078741397875,1.5930061714803303e-05,0.6218623426575505
0.7412844036697248,0.32148056740784625,1.8376226714112915e-05,0.9999199313378995,0.7412844036697248,0.3912422312609144,1.5940495979674143e-05,0.6215846801578664
0.7394495412844038,0.32181969381675574,1.8395609369215138e-05,0.9999200525380729,0.7394495412844038,0.39132415236946905,1.5950943426316162e-05,0.6213076252288374
0.7376146788990827,0.32215944453052214,1.841503295705069e-05,0.9999198885916485,0.7376146788990827,0.3914065515155119,1.59614040953208e-05,0.6210311770155386
0.7357798165137615,0.32249982601815724,1.8434497602009036e-05,0.9999194537112999,0.7357798165137615,0.3914894294566342,1.5971878027428663e-05,0.620755334630303
0.7339449541284404,0.32284084469187696,1.8454003429263634e-05,0.9999187618350334,0.7339449541284404,0.39157278692232084,1.5982365263529523e-05,0.6204800971372606
0.7321100917431194,0.32318250691025624,1.847355056477197e-05,0.9999178266371018,0.7321100917431194,0.3916566246201656,1.5992865844662327e-05,0.6202054635623426
0.7302752293577983,0.32352481897551705,1.8493139135275516e-05,0.9999166615207287,0.7302752293577983,0.3917409432352131,1.6003379812015185e-05,0.619931432892372
0.7284403669724773,0.3238677871372819,1.8512769268299768e-05,0.9999152796308408,0.7284403669724773,0.3918257434275746,1.6013907206925374e-05,0.6196580040714252
0.726605504587156,0.3242114175883872,1.8532441092154225e-05,0.9999136938422453,0.726605504587156,0.3919110258329103,1.6024448070879344e-05,0.6193851760017424
0.724770642201835,0.32455571646775566,1.8552154735932385e-05,0.9999119167696335,0.724770642201835,0.3919967910675215,1.603500244551271e-05,0.6191129475519119
0.7229357798165139,0.3249006898588546,1.857191032951177e-05,0.9999099607639437,0.7229357798165139,0.3920830397190562,1.604557037261026e-05,0.6188413175423193
0.7211009174311926,0.3252463437908061,1.8591708003553895e-05,0.9999078379169077,0.7211009174311926,0.39216977235332384,1.6056151894105943e-05,0.6185702847560606
0.7192660550458716,0.3255926842371355,1.8611547889504285e-05,0.9999055600583233,0.7192660550458716,0.39225698951421284,1.6066747052082882e-05,0.6182998479389425
0.7174311926605506,0.32593971711866226,1.863143011959248e-05,0.999903138766058,0.7174311926605506,0.39234469172360786,1.6077355888773365e-05,0.6180300057994828
0.7155963302752295,0.32628744829809936,1.8651354826832024e-05,0.9999005853505878,0.7155963302752295,0.39243287947264044,1.6087978446558852e-05,0.617760756995267
0.7137614678899085,0.326635883585017,1.8671322145020466e-05,0.9998979108713684,0.7137614678899085,0.39252155323429616,1.6098614767969967e-05,0.6174921001529583
0.7119266055045872,0.32698502873399643,1.8691332208739363e-05,0.9998951261322873,0.7119266055045872,0.3926107134592946,1.610926489568651e-05,0.6172240338619304
0.7100917431192661,0.3273348894454529,1.871138515335428e-05,0.999892241685302,0.7100917431192661,0.3927003605702166,1.6119928872537436e-05,0.6169565566651727
0.7082568807339451,0.3276854713637805,1.873148111501479e-05,0.9998892678258926,0.7082568807339451,0.3927904949695104,1.613060674150088e-05,0.6166896670720234
0.7064220183486238,0.3280367800787675,1.8751620230654478e-05,0.9998862145985186,0.7064220183486238,0.39288111703593753,1.6141298545704143e-05,0.6164233635527125
0.7045871559633028,0.32838882112582585,1.8771802637990926e-05,0.9998830917984378,0.7045871559633028,0.39297222712158275,1.615200432842369e-05,0.6161576445338142
0.7027522935779817,0.32874159998562424,1.8792028475525732e-05,0.9998799089717068,0.7027522935779817,0.39306382555872166,1.6162724133085162e-05,0.6158925084091607
0.7009174311926607,0.3290951220825214,1.88122978825445e-05,0.9998766754115422,0.7009174311926607,0.3931559126550973,1.6173458003263356e-05,0.6156279535325666
0.6990825688073397,0.3294493927868851,1.8832610999116843e-05,0.999873400166507,0.6990825688073397,0.393248488692086,1.6184205982682252e-05,0.6153639782151004
0.6972477064220184,0.3298044174162258,1.8852967966096378e-05,0.9998700920450574,0.6972477064220184,0.39334155393157766,1.619496811521499e-05,0.6151005807359979
0.6954128440366973,0.33016020122943046,1.887336892512073e-05,0.9998667595991719,0.6954128440366973,0.39343510860949954,1.6205744444883873e-05,0.6148377593326586
0.6935779816513763,0.3305167494329853,1.889381401861153e-05,0.9998634111443607,0.6935779816513763,0.3935291529380496,1.6216535015860386e-05,0.6145755122042829
0.691743119266055,0.33087406717820883,1.8914303389774423e-05,0.9998600547523893,0.691743119266055,0.3936236871085206,1.6227339872465176e-05,0.6143138375164199
0.689908256880734,0.3312321595611793,1.8934837182599055e-05,0.9998566982521879,0.689908256880734,0.393718711284806,1.6238159059168054e-05,0.6140527333909631
0.6880733944954129,0.3315910316220585,1.8955415541859085e-05,0.9998533492289425,0.6880733944954129,0.39381422560913404,1.6248992620588004e-05,0.6137921979152452
0.6862385321100919,0.3319506883492415,1.8976038613112175e-05,0.9998500150377367,0.6862385321100919,0.39391023020140115,1.6259840601493176e-05,0.6135322291411285
0.6844036697247708,0.3323111346732573,1.8996706542699993e-05,0.9998467027862716,0.6844036697247708,0.394006725155582,1.627070304680089e-05,0.6132728250795481
0.6825688073394496,0.332672375470312,1.9017419477748226e-05,0.9998434193466892,0.6825688073394496,0.39410371054431026,1.6281580001577638e-05,0.6130139837077877
0.6807339449541285,0.3330344155631289,1.9038177566166553e-05,0.9998401713592102,0.6807339449541285,0.3942011864152864,1.629247151103907e-05,0.6127557029640229
0.6788990825688075,0.3333972597181557,1.905898095664867e-05,0.9998369652248584,0.6788990825688075,0.39429915279177014,1.6303377620550016e-05,0.6124979807482305
0.6770642201834862,0.3337609126485207,1.907982979867228e-05,0.9998338071154649,0.6770642201834862,0.3943976096754181,1.6314298375624467e-05,0.6122408149267358
0.6752293577981652,0.3341253790094107,1.910072424249909e-05,0.999830702960935,0.6752293577981652,0.3944965570432697,1.6325233821925584e-05,0.6119842033276655
0.6733944954128441,0.33449066340528494,1.9121664439174815e-05,0.9998276584719861,0.6733944954128441,0.3945959948505881,1.6336184005265693e-05,0.6117281437454949
0.6715596330275231,0.33485677038190637,1.914265054052918e-05,0.9998246791174097,0.6715596330275231,0.3946959230260813,1.63471489716063e-05,0.6114726339337722
0.669724770642202,0.33522370443326177,1.916368269917592e-05,0.9998217701458998,0.669724770642202,0.3947963414759142,1.6358128767058063e-05,0.6112176716114845
0.6678899082568808,0.3355914699963179,1.9184761068512775e-05,0.9998189365715007,0.6678899082568808,0.39489725008421156,1.6369123437880826e-05,0.610963254463968
0.6660550458715597,0.3359600714549099,1.9205885802721483e-05,0.9998161831863399,0.6660550458715597,0.39499864871062046,1.6380133030483584e-05,0.6107093801392693
0.6642201834862387,0.3363295131350901,1.9227057056767806e-05,0.9998135145478955,0.6642201834862387,0.3951005371908071,1.639115759142451e-05,0.6104560462490554
0.6623853211009174,0.3366997993120838,1.9248274986401508e-05,0.9998109350008235,0.6623853211009174,0.3952029153357766,1.6402197167410948e-05,0.6102032503677037
0.6605504587155964,0.33707093420380047,1.9269539748156348e-05,0.9998084486587686,0.6605504587155964,0.3953057829364959,1.6413251805299397e-05,0.6099509900395788
0.6587155963302753,0.33744292197351067,1.9290851499350108e-05,0.9998060594134586,0.6587155963302753,0.39540913975791764,1.6424321552095542e-05,0.6096992627699365
0.6568807339449543,0.3378157667285456,1.9312210398084576e-05,0.999803770931976,0.6568807339449543,0.3955129855400629,1.643540645495423e-05,0.6094480660267436
0.6550458715596332,0.3381894725239101,1.9333616603245536e-05,0.9998015866685819,0.6550458715596332,0.39561732000265204,1.6446506561179462e-05,0.6091973972479536
0.653211009174312,0.3385640433588374,1.93550702745028e-05,0.9997995098556203,0.653211009174312,0.3957221428397072,1.6457621918224427e-05,0.6089472538333212
0.6513761467889909,0.33893948317516837,1.937657157231016e-05,0.9997975434998807,0.6513761467889909,0.39582745372182077,1.6468752573691474e-05,0.60869763314804
0.6495412844036699,0.3393157958646741,1.9398120657905443e-05,0.9997956904053353,0.6495412844036699,0.395933252298434,1.6479898575332122e-05,0.6084485325263813
0.6477064220183486,0.33969298526035707,1.9419717693310467e-05,0.9997939531485827,0.6477064220183486,0.39603953819064786,1.6491059971047058e-05,0.6081999492607792
0.6458715596330276,0.34007105514037816,1.944136284133106e-05,0.9997923340915804,0.6458715596330276,0.3961463109994143,1.6502236808886132e-05,0.6079518806145643
0.6440366972477065,0.34045000923077096,1.9463056265557056e-05,0.9997908353907405,0.6440366972477065,0.39625357030308606,1.6513429137048372e-05,0.6077043238183251
0.6422018348623855,0.34082985120166437,1.948479813036231e-05,0.9997894589869247,0.6422018348623855,0.3963613156543623,1.6524637003881964e-05,0.6074572760653609
0.6403669724770644,0.34121058466565085,1.9506588600904666e-05,0.9997882066018065,0.6403669724770644,0.39646954658197325,1.6535860457884276e-05,0.6072107345144104
0.6385321100917432,0.3415922131845352,1.9528427843125986e-05,0.9997870797587893,0.6385321100917432,0.3965782625917769,1.6547099547701827e-05,0.6069646962914703
0.6366972477064221,0.34197474026275115,1.9550316023752137e-05,0.9997860797648173,0.6366972477064221,0.3966874631696451,1.6558354322130318e-05,0.606719158494343
0.6348623853211011,0.3423581693500769,1.9572253310292994e-05,0.9997852077194693,0.6348623853211011,0.3967971477700787,1.6569624830114616e-05,0.6064741181753561
0.6330275229357798,0.3427425038415634,1.9594239871042445e-05,0.9997844645158693,0.6330275229357798,0.39690731583038175,1.658091112074875e-05,0.6062295723631905
